202119,B-9649-CXR,FM-1202,357454073161752,081132023765,Halo
202153,B-9736-CXR,FM-1202,356307045614939,081132020899,Halo
202154,B-9737-CXR,FM-1202,357454075002533,081132020897,Halo
202158,B-9735-CXR,FM-1202,357454075006401,081519764660,Matrix
202159,B-9759-CXR,FM-1202,357454075045250,081519764643,Matrix
202162,B-9754-CXR,FM-1202,357454075056315,081519764667,Matrix
202163,B-9751-CXR,FM-1202,357454075061109,081519764663,Matrix
202164,B-9734-CXR,FM-1202,357454075055580,081132020908,Halo
202167,B-9755-CXR,FM-1202,357454075059335,081132023064,Halo
202230,B-9867-CXR,FM-1202,356173062860122,081513701431,Matrix
202232,B-9860-CXR,FM-1202,357454076233418,081132023728,Halo
202117,B-9650-CXR,FM-1202,357454073261594,081519764521,Matrix
202118,B-9651-CXR,FM-1202,357454073259044,081519764482,Matrix
202122,B-9648-CXR,FM-1202,357454073164194,081132023740,Halo
202135,B-9674-CXR,FM-1202,357454073247700,081519764816,Matrix
202216,B-9758-CXR,FM-1202,357454076233657,08155257435,Matrix
201150,B-9020-CEU,FM-36,867060035328513,08113694985,Halo
201148,B-9021-CEU,FM-36,867060035281449,081132242044,Halo
202300,B-9411-CXR,FMA,352094089404393,081514388945,Matrix
202284,B-9753-CXR,FMA,352094088327264,081514389030,Matrix
202171,B-9414-CXR,FM-1202,357454075061042,081519764677,Matrix
202176,B-9416-CXR,FM-1202,357454075062370,081519764617,Matrix
202259,B-9756-CXR,FM-1202,357454076229085,081132023763,Halo
202909,B-9104-CX,FMA,352093082519223,081132242038,Halo
202484,B-9425-CXS,FMA,352094089030149,081132242046,Halo
202406,B-9016-CXS,FMA,352093082648485,081514007526,Matrix
